mileage,reg_code,standard_colour,standard_make,standard_model,vehicle_condition,year_of_registration,price,body_type,crossover_car_and_van,fuel_type,advert_year,vehicle_age,avg_miles_per_year
86311,61,SILVER,RENAULT,GRANDSCENIC,USED,2012,3790,MPV,0,DIESEL,2020,8,10788
114000,62,WHITE,BMW,3SERIES,USED,2012,6750,SALOON,0,DIESEL,2020,8,14250
85120,07,BLACK,PEUGEOT,107,USED,2007,995,HATCHBACK,0,PETROL,2020,13,6547
17000,12,BLACK,VAUXHALL,CORSA,USED,2012,4794,HATCHBACK,0,PETROL,2020,8,2125
25385,68,WHITE,VOLKSWAGEN,T-ROC,USED,2018,19799,SUV,0,DIESEL,2020,2,12692
109209,12,BLUE,MINI,COUNTRYMAN,USED,2012,5999,SUV,0,DIESEL,2020,8,13651
9503,18,GREY,MERCEDES-BENZ,ECLASS,USED,2018,28980,COUPE,0,DIESEL,2020,2,4751
29000,17,GREY,VAUXHALL,INSIGNIA,USED,2017,12695,HATCHBACK,0,DIESEL,2020,3,9666
25251,66,BLUE,VOLVO,V40,USED,2016,10300,HATCHBACK,0,PETROL,2020,4,6312
0,20,BLACK,SKODA,KODIAQ,NEW,2020,32635,SUV,0,DIESEL,2020,0,0
22175,18,RED,NISSAN,QASHQAI,USED,2018,15295,SUV,0,DIESEL,2020,2,11087
18084,67,WHITE,VOLVO,XC60,USED,2017,27289,SUV,0,DIESEL,2020,3,6028
90000,08,BLUE,TOYOTA,COROLLAVERSO,USED,2008,3250,MPV,0,PETROL,2020,12,7500
55467,16,WHITE,MERCEDES-BENZ,GLACLASS,USED,2016,16221,SUV,0,DIESEL,2020,4,13866
44000,03,SILVER,MERCEDES-BENZ,SLCLASS,USED,2003,7999,CONVERTIBLE,0,PETROL,2020,17,2588
32041,17,RED,MERCEDES-BENZ,CLACLASS,USED,2017,16990,COUPE,0,PETROL,2020,3,10680
1500,70,GREY,VOLVO,XC40,USED,2020,28990,SUV,0,DIESEL,2020,0,1500
100573,66,BLACK,SKODA,SUPERB,USED,2016,7995,HATCHBACK,0,DIESEL,2020,4,25143
65025,15,BLACK,AUDI,A3,USED,2015,9187,HATCHBACK,0,DIESEL,2020,5,13005
30452,67,ORANGE,MINI,HATCH,USED,2017,12390,HATCHBACK,0,PETROL,2020,3,10150
100958,63,WHITE,SKODA,FABIA,USED,2014,3899,HATCHBACK,0,DIESEL,2020,6,16826
35000,16,BLACK,HONDA,CR-V,USED,2016,15899,SUV,0,DIESEL,2020,4,8750
22000,62,WHITE,CHEVROLET,AVEO,USED,2012,5150,HATCHBACK,0,PETROL,2020,8,2750
16000,67,GREEN,DSAUTOMOBILES,DS3,USED,2017,9495,HATCHBACK,0,PETROL,2020,3,5333
28191,07,SILVER,JAGUAR,XK,USED,2007,15000,COUPE,0,PETROL,2020,13,2168
22136,67,WHITE,DACIA,SANDERO,USED,2018,6410,HATCHBACK,0,PETROL,2020,2,11068
10,20,WHITE,AUDI,S4AVANT,NEW,2020,48950,ESTATE,0,DIESEL,2020,0,10
42000,65,BLACK,BMW,1SERIES,USED,2015,13495,HATCHBACK,0,PETROL,2020,5,8400
123000,14,SILVER,SKODA,OCTAVIA,USED,2014,5490,ESTATE,0,DIESEL,2020,6,20500
62000,62,RED,BMW,1SERIES,USED,2012,14500,CONVERTIBLE,0,DIESEL,2020,8,7750
7358,69,BLACK,BMW,5SERIES,USED,2019,30890,SALOON,0,PETROL,2020,1,7358
11000,69,BLUE,NISSAN,QASHQAI,USED,2020,17489,SUV,0,PETROL,2020,0,11000
66000,61,BLACK,VAUXHALL,CORSA,USED,2011,3090,HATCHBACK,0,PETROL,2020,9,7333
42417,13,RED,AUDI,A1,USED,2013,8799,HATCHBACK,0,DIESEL,2020,7,6059
28210,67,SILVER,TOYOTA,C-HR,USED,2017,16295,SUV,0,PETROL,2020,3,9403
46407,61,GREY,VOLKSWAGEN,PASSAT,USED,2011,6495,SALOON,0,DIESEL,2020,9,5156
4432,69,GREY,AUDI,Q3,USED,2019,31996,SUV,0,PETROL,2019,0,4432
4252,69,GREEN,MINI,CLUBMAN,USED,2019,31750,ESTATE,0,PETROL,2020,1,4252
35000,16,GREEN,MERCEDES-BENZ,ACLASS,USED,2016,16995,HATCHBACK,0,DIESEL,2020,4,8750
22170,68,BLUE,NISSAN,QASHQAI,USED,2019,13328,SUV,0,PETROL,2020,1,22170
24000,17,BLACK,VOLKSWAGEN,TOURAN,USED,2017,17000,MPV,0,DIESEL,2020,3,8000
49000,64,GREY,BMW,5SERIES,USED,2014,13495,SALOON,0,DIESEL,2020,6,8166
37000,64,BLACK,RENAULT,CLIO,USED,2014,5695,HATCHBACK,0,PETROL,2020,6,6166
7662,19,SILVER,SKODA,SCALA,USED,2019,13750,HATCHBACK,0,PETROL,2020,1,7662
16059,67,WHITE,MERCEDES-BENZ,ACLASS,USED,2017,15490,HATCHBACK,0,PETROL,2020,3,5353
3218,20,GREY,PEUGEOT,2008,USED,2020,24950,SUV,0,PETROL,2020,0,3218
29340,17,GREY,ALFAROMEO,GIULIETTA,USED,2017,13995,HATCHBACK,0,PETROL,2020,3,9780
37019,17,BLACK,AUDI,A3,USED,2017,18450,HATCHBACK,0,DIESEL,2020,3,12339
254,20,RED,JEEP,COMPASS,USED,2020,26995,SUV,0,PETROL,2020,0,254
48224,59,SILVER,NISSAN,NOTE,USED,2009,3795,HATCHBACK,0,PETROL,2020,11,4384
18598,68,WHITE,KIA,RIO,USED,2019,13000,HATCHBACK,0,PETROL,2020,1,18598
9822,20,RED,SEAT,LEON,USED,2020,19000,HATCHBACK,0,DIESEL,2020,0,9822
837,20,BLUE,CITROEN,C1,USED,2020,9450,HATCHBACK,0,PETROL,2020,0,837
73200,63,WHITE,BMW,X1,USED,2013,9650,SUV,0,DIESEL,2020,7,10457
77100,12,WHITE,VOLKSWAGEN,UP!,USED,2012,3290,HATCHBACK,0,PETROL,2020,8,9637
28537,67,WHITE,BMW,X1,USED,2017,16598,SUV,0,DIESEL,2020,3,9512
31250,67,RED,JAGUAR,XE,USED,2017,16550,SALOON,0,DIESEL,2020,3,10416
22,20,RED,TOYOTA,GT86,USED,2020,26000,COUPE,0,PETROL,2020,0,22
82155,61,OTHER_STANDARD_COLOUR,VOLVO,V60,USED,2011,8000,ESTATE,0,DIESEL,2020,9,9128
68000,51,SILVER,TOYOTA,YARIS,USED,2001,795,HATCHBACK,0,PETROL,2020,19,3578
65000,12,WHITE,AUDI,A1,USED,2012,7495,HATCHBACK,0,PETROL,2020,8,8125
20,20,BLACK,BMW,4SERIESGRANCOUPE,USED,2020,30000,SALOON,0,PETROL,2020,0,20
38000,15,WHITE,VOLKSWAGEN,GOLF,USED,2015,18450,HATCHBACK,0,PETROL,2020,5,7600
25400,05,SILVER,VOLKSWAGEN,POLO,USED,2005,2950,HATCHBACK,0,PETROL,2020,15,1693
69889,12,RED,VAUXHALL,ASTRAGTC,USED,2012,4490,COUPE,0,DIESEL,2020,8,8736
11405,16,GREY,MINI,HATCH,USED,2016,13995,HATCHBACK,0,PETROL,2020,4,2851
75000,02,SILVER,NISSAN,ELGRAND,USED,2002,4300,MPV,0,PETROL,2020,18,4166
14154,68,BLUE,BMW,4SERIESGRANCOUPE,USED,2018,29990,SALOON,0,DIESEL,2020,2,7077
10,20,RED,VOLKSWAGEN,POLO,NEW,2020,18165,HATCHBACK,0,PETROL,2020,0,10
4453,69,WHITE,KIA,CEED,USED,2019,17290,HATCHBACK,0,PETROL,2020,1,4453
70000,12,SILVER,KIA,PICANTO,USED,2012,3445,HATCHBACK,0,PETROL,2020,8,8750
55640,17,GREY,MERCEDES-BENZ,GLECLASS,USED,2017,26450,SUV,0,DIESEL,2020,3,18546
10,20,WHITE,AUDI,A5,NEW,2020,39075,COUPE,0,DIESEL,2020,0,10
2332,70,WHITE,VOLKSWAGEN,UP!,USED,2020,13491,HATCHBACK,0,PETROL,2020,0,2332
103509,52,SILVER,MERCEDES-BENZ,SLK,USED,2002,1999,CONVERTIBLE,0,PETROL,2020,18,5750
4900,19,BLUE,SUBARU,LEVORG,USED,2019,23995,ESTATE,0,PETROL,2019,0,4900
12200,66,GREY,VOLKSWAGEN,SCIROCCO,USED,2016,15995,COUPE,0,PETROL,2020,4,3050
37000,66,WHITE,BMW,X3,USED,2017,21495,SUV,0,DIESEL,2020,3,12333
16524,19,BLACK,MERCEDES-BENZ,BCLASS,USED,2019,16063,MPV,0,PETROL,2020,1,16524
42270,67,BLACK,AUDI,A1,USED,2017,10790,HATCHBACK,0,DIESEL,2020,3,14090
95600,15,BLUE,VOLKSWAGEN,TIGUAN,USED,2015,11500,SUV,0,DIESEL,2020,5,19120
33300,16,BLUE,JAGUAR,XE,USED,2016,13500,SALOON,0,DIESEL,2020,4,8325
25343,68,BROWN,CITROEN,GRANDC4PICASSO,USED,2018,13800,MPV,0,DIESEL,2020,2,12671
2240,69,BLUE,BMW,5SERIES,USED,2020,27950,SALOON,0,PETROL,2020,0,2240
45134,16,WHITE,MERCEDES-BENZ,ACLASS,USED,2016,14708,HATCHBACK,0,DIESEL,2020,4,11283
28000,16,GREY,VAUXHALL,CORSA,USED,2016,6000,HATCHBACK,0,PETROL,2020,4,7000
27276,18,WHITE,VOLKSWAGEN,PASSAT,USED,2018,22500,SALOON,0,DIESEL,2020,2,13638
25103,66,WHITE,SKODA,FABIA,USED,2016,8307,HATCHBACK,0,PETROL,2020,4,6275
56715,64,WHITE,PEUGEOT,3008,USED,2014,7999,SUV,0,DIESEL,2020,6,9452
44001,66,BEIGE,HYUNDAI,TUCSON,USED,2016,11500,SUV,0,DIESEL,2020,4,11000
7222,18,ORANGE,PEUGEOT,208,USED,2018,10000,HATCHBACK,0,PETROL,2020,2,3611
24773,67,GREY,MERCEDES-BENZ,ECLASS,USED,2017,21999,ESTATE,0,DIESEL,2020,3,8257
23680,18,SILVER,BMW,5SERIES,USED,2018,22450,SALOON,0,DIESEL,2020,2,11840
13743,14,BLACK,SMART,FORTWO,USED,2014,5950,COUPE,0,PETROL,2020,6,2290
19910,67,BLUE,MINI,HATCH,USED,2017,13600,HATCHBACK,0,PETROL,2020,3,6636
87640,16,BLACK,PEUGEOT,308,USED,2016,5695,HATCHBACK,0,DIESEL,2020,4,21910
28603,18,BLUE,HONDA,CR-V,USED,2018,15500,SUV,0,DIESEL,2020,2,14301
30000,18,GREY,BMW,5SERIES,USED,2018,26495,SALOON,0,DIESEL,2020,2,15000
62981,14,WHITE,BMW,2SERIES,USED,2014,12450,COUPE,0,DIESEL,2020,6,10496
22757,18,BLACK,RENAULT,CAPTUR,USED,2018,10000,SUV,0,PETROL,2020,2,11378
23872,18,BLACK,AUDI,A6AVANT,USED,2018,18650,ESTATE,0,DIESEL,2020,2,11936
68000,65,BLUE,BMW,4SERIES,USED,2015,15985,COUPE,0,PETROL,2020,5,13600
14000,17,BLUE,HYUNDAI,I10,USED,2017,8195,HATCHBACK,0,PETROL,2020,3,4666
37097,15,BLUE,VOLVO,V40,USED,2015,10000,HATCHBACK,0,DIESEL,2020,5,7419
73,70,GREY,NISSAN,JUKE,USED,2020,21495,SUV,0,PETROL,2020,0,73
21850,17,BLACK,BMW,4SERIES,USED,2017,27490,COUPE,0,PETROL,2020,3,7283
8241,67,BLUE,VAUXHALL,MOKKAX,USED,2017,12000,SUV,0,PETROL,2020,3,2747
8074,67,RED,TOYOTA,AYGO,USED,2018,7400,HATCHBACK,0,PETROL,2020,2,4037
45028,63,BLACK,BMW,1SERIES,USED,2014,10400,HATCHBACK,0,PETROL,2020,6,7504
43464,17,BLUE,BMW,4SERIES,USED,2017,24999,CONVERTIBLE,0,DIESEL,2020,3,14488
12400,67,SILVER,MERCEDES-BENZ,BCLASS,USED,2017,15500,MPV,0,DIESEL,2020,3,4133
30348,17,BLACK,TOYOTA,RAV4,USED,2017,20995,SUV,0,PETROLHYBRID,2020,3,10116
89500,59,BLACK,VOLKSWAGEN,GOLF,USED,2009,4500,HATCHBACK,0,PETROL,2020,11,8136
5626,19,GREY,VAUXHALL,ASTRA,USED,2019,10996,HATCHBACK,0,PETROL,2020,1,5626
99000,13,BLACK,BMW,X6,USED,2013,14995,SUV,0,DIESEL,2020,7,14142
8458,17,RED,PEUGEOT,2008,USED,2017,10700,SUV,0,PETROL,2020,3,2819
0,20,GREEN,LEXUS,UX250H,NEW,2020,40074,SUV,0,PETROLHYBRID,2020,0,0
20000,17,BLUE,VOLKSWAGEN,POLO,USED,2017,10490,HATCHBACK,0,DIESEL,2020,3,6666
5825,68,BLUE,MAZDA,MAZDA6,USED,2019,17479,SALOON,0,PETROL,2020,1,5825
5,70,BLACK,VOLKSWAGEN,POLO,USED,2020,15495,HATCHBACK,0,PETROL,2020,0,5
102000,12,WHITE,BMW,5SERIES,USED,2012,10995,ESTATE,0,DIESEL,2020,8,12750
50605,67,BLACK,MERCEDES-BENZ,CCLASS,USED,2018,18400,SALOON,0,DIESEL,2020,2,25302
2500,20,BLUE,SEAT,LEON,USED,2020,17999,ESTATE,0,PETROL,2020,0,2500
36481,65,GREEN,VAUXHALL,INSIGNIA,USED,2016,6500,ESTATE,0,DIESEL,2020,4,9120
74300,13,BLACK,AUDI,A3,USED,2013,6900,HATCHBACK,0,DIESEL,2020,7,10614
49567,16,RED,TOYOTA,AURIS,USED,2016,8654,HATCHBACK,0,PETROL,2020,4,12391
17254,18,RED,MAZDA,MAZDA6,USED,2018,14980,SALOON,0,PETROL,2020,2,8627
0,20,RED,VAUXHALL,INSIGNIA,NEW,2020,27495,HATCHBACK,0,DIESEL,2020,0,0
15592,18,WHITE,AUDI,A3,USED,2018,19622,HATCHBACK,0,PETROL,2020,2,7796
4500,20,WHITE,SKODA,FABIA,USED,2020,12250,HATCHBACK,0,PETROL,2020,0,4500
25427,16,WHITE,VOLKSWAGEN,TOUAREG,USED,2016,20675,SUV,0,DIESEL,2020,4,6356
26723,17,GREY,BMW,5SERIES,USED,2017,23190,SALOON,0,PETROLPLUG-INHYBRID,2020,3,8907
35000,17,GREEN,VAUXHALL,ASTRA,USED,2017,9495,ESTATE,0,DIESEL,2019,2,17500
13000,17,RED,TOYOTA,GT86,USED,2017,18995,COUPE,0,PETROL,2020,3,4333
7075,18,RED,VAUXHALL,CORSA,USED,2018,7750,HATCHBACK,0,PETROL,2020,2,3537
4251,69,BLACK,BMW,1SERIES,USED,2019,23995,HATCHBACK,0,PETROL,2020,1,4251
18146,15,BLACK,MERCEDES-BENZ,BCLASS,USED,2015,12499,MPV,0,DIESEL,2020,5,3629
32567,14,RED,FIAT,500,USED,2014,5299,HATCHBACK,0,PETROL,2020,6,5427
63000,07,RED,HONDA,STEPWAGON,USED,2007,6495,MPV,0,PETROL,2020,13,4846
42887,55,BLUE,HONDA,JAZZ,USED,2005,1995,HATCHBACK,0,PETROL,2020,15,2859
55092,64,BLACK,KIA,SORENTO,USED,2014,15058,SUV,0,DIESEL,2020,6,9182
14923,68,SILVER,TOYOTA,PROACEVERSO,USED,2019,21000,MPV,1,DIESEL,2020,1,14923
17844,19,GREY,CITROEN,BERLINGO,USED,2019,14721,MPV,0,DIESEL,2020,1,17844
20828,17,BLACK,AUDI,Q2,USED,2017,16256,SUV,0,DIESEL,2020,3,6942
5896,19,SILVER,VOLVO,V60,USED,2019,27295,ESTATE,0,PETROL,2020,1,5896
13623,18,BLACK,TOYOTA,YARIS,USED,2018,11495,HATCHBACK,0,PETROL,2020,2,6811
45396,14,BLUE,BMW,X6,USED,2014,21450,SUV,0,DIESEL,2020,6,7566
31419,13,RED,KIA,PICANTO,USED,2013,4990,HATCHBACK,0,PETROL,2020,7,4488
46278,16,SILVER,AUDI,A3,USED,2016,14795,SALOON,0,DIESEL,2020,4,11569
17491,66,WHITE,BMW,5SERIES,USED,2016,17389,SALOON,0,DIESEL,2020,4,4372
26053,66,RED,TOYOTA,AYGO,USED,2016,5390,HATCHBACK,0,PETROL,2020,4,6513
27327,18,BRONZE,PEUGEOT,3008,USED,2018,17750,SUV,0,DIESEL,2020,2,13663
33082,62,ORANGE,TOYOTA,AYGO,USED,2012,3940,HATCHBACK,0,PETROL,2020,8,4135
70000,62,WHITE,BMW,3SERIES,USED,2012,6550,COUPE,0,PETROL,2020,8,8750
40000,14,RED,VOLKSWAGEN,UP!,USED,2014,5995,HATCHBACK,0,PETROL,2020,6,6666
108340,16,BLACK,NISSAN,QASHQAI,USED,2016,8695,SUV,0,DIESEL,2020,4,27085
12730,19,BLACK,BMW,X1,USED,2019,25800,SUV,0,PETROL,2020,1,12730
42861,15,GREY,VOLKSWAGEN,GOLF,USED,2015,10493,HATCHBACK,0,PETROL,2020,5,8572
120000,07,SILVER,MERCEDES-BENZ,CCLASS,USED,2007,1895,SALOON,0,PETROL,2020,13,9230
80000,60,SILVER,HONDA,JAZZ,USED,2011,2995,HATCHBACK,0,PETROL,2020,9,8888
15722,69,BLACK,PEUGEOT,308,USED,2019,14250,HATCHBACK,0,PETROL,2020,1,15722
0,20,BLUE,RENAULT,ZOE,NEW,2020,33750,HATCHBACK,0,ELECTRIC,2020,0,0
64282,17,BLACK,MINI,HATCH,USED,2017,9000,HATCHBACK,0,DIESEL,2020,3,21427
30200,65,SILVER,KIA,SPORTAGE,USED,2015,13495,SUV,0,DIESEL,2020,5,6040
15,20,BLACK,PEUGEOT,2008,NEW,2020,18945,SUV,0,PETROL,2020,0,15
31442,15,GREY,MERCEDES-BENZ,ECLASS,USED,2015,14000,SALOON,0,DIESEL,2020,5,6288
19005,17,BLACK,BMW,X4,USED,2017,27348,SUV,0,DIESEL,2020,3,6335
27000,66,GREY,AUDI,A7,USED,2016,20995,HATCHBACK,0,DIESEL,2020,4,6750
32522,17,WHITE,BMW,1SERIES,USED,2017,11100,HATCHBACK,0,DIESEL,2020,3,10840
60000,65,RED,VOLKSWAGEN,POLO,USED,2016,10250,HATCHBACK,0,PETROL,2020,4,15000
14357,19,GREY,CITROEN,BERLINGO,USED,2019,13300,MPV,0,PETROL,2020,1,14357
70000,12,WHITE,CITROEN,DS3,USED,2012,4200,HATCHBACK,0,PETROL,2020,8,8750
70000,67,BLACK,VOLKSWAGEN,GOLF,USED,2018,10789,HATCHBACK,0,DIESEL,2020,2,35000
47000,63,WHITE,AUDI,A1,USED,2013,8990,HATCHBACK,0,PETROL,2020,7,6714
5500,69,WHITE,SKODA,KAROQ,USED,2019,26980,SUV,0,PETROL,2020,1,5500
93515,13,SILVER,NISSAN,X-TRAIL,USED,2013,7990,SUV,0,DIESEL,2020,7,13359
3836,69,GREY,KIA,CEED,USED,2019,14688,HATCHBACK,0,PETROL,2020,1,3836
60000,13,BLACK,RENAULT,CLIO,USED,2013,4794,HATCHBACK,0,PETROL,2020,7,8571
129790,12,BLUE,HYUNDAI,I20,USED,2012,1577,HATCHBACK,0,PETROL,2020,8,16223
16000,69,BLACK,BMW,X2,USED,2019,25193,SUV,0,PETROL,2020,1,16000
37643,15,GREY,CITROEN,C1,USED,2015,4987,HATCHBACK,0,PETROL,2020,5,7528
88000,11,RED,ALFAROMEO,GIULIETTA,USED,2011,4495,HATCHBACK,0,DIESEL,2020,9,9777
75900,08,SILVER,TOYOTA,ALPHARD,USED,2008,9995,MPV,0,PETROL,2019,11,6900
62500,12,BLACK,TOYOTA,AVENSIS,USED,2012,6895,ESTATE,0,DIESEL,2020,8,7812
12800,68,YELLOW,SKODA,CITIGO,USED,2018,6100,HATCHBACK,0,PETROL,2020,2,6400
83120,06,SILVER,JAGUAR,XK8,USED,2006,9491,COUPE,0,PETROL,2020,14,5937
0,15,RED,VOLKSWAGEN,GOLF,USED,2015,17000,HATCHBACK,0,PETROL,2020,5,0
67000,13,BLACK,AUDI,Q3,USED,2013,11950,SUV,0,DIESEL,2020,7,9571
34360,67,BLACK,AUDI,Q2,USED,2017,18700,SUV,0,DIESEL,2020,3,11453
31579,67,RED,NISSAN,QASHQAI,USED,2017,13250,SUV,0,DIESEL,2020,3,10526
38000,15,GREY,VAUXHALL,ASTRA,USED,2015,7495,ESTATE,0,PETROL,2020,5,7600
32474,68,BLACK,SKODA,OCTAVIA,USED,2018,9995,HATCHBACK,0,PETROL,2020,2,16237
90816,15,WHITE,HYUNDAI,IX20,USED,2015,4995,HATCHBACK,0,DIESEL,2020,5,18163
69151,65,GREY,HONDA,CR-V,USED,2015,13799,SUV,0,DIESEL,2020,5,13830
0,20,BLACK,DACIA,DUSTER,NEW,2020,15855,SUV,0,BIFUEL,2020,0,0
5,20,WHITE,NISSAN,JUKE,NEW,2020,24610,SUV,0,PETROL,2020,0,5
59633,61,BLACK,BMW,1SERIES,USED,2011,7988,CONVERTIBLE,0,PETROL,2020,9,6625
21308,67,BLACK,VAUXHALL,CORSA,USED,2017,8395,HATCHBACK,0,PETROL,2020,3,7102
44982,65,WHITE,AUDI,A1,USED,2016,12484,HATCHBACK,0,PETROL,2020,4,11245
45000,17,GREY,BMW,X3,USED,2017,21989,SUV,0,DIESEL,2020,3,15000
68295,15,SILVER,MERCEDES-BENZ,CCLASS,USED,2015,12100,SALOON,0,DIESEL,2020,5,13659
40400,15,WHITE,MINI,HATCH,USED,2015,7991,HATCHBACK,0,PETROL,2020,5,8080
10,20,BLUE,BMW,5SERIES,NEW,2020,50922,SALOON,0,PETROLPLUG-INHYBRID,2020,0,10
66000,62,WHITE,VAUXHALL,CORSA,USED,2013,4395,HATCHBACK,0,PETROL,2020,7,9428
18777,67,GREY,TOYOTA,GT86,USED,2017,18424,COUPE,0,PETROL,2020,3,6259
95000,59,SILVER,PEUGEOT,3008,USED,2010,2999,SUV,0,DIESEL,2020,10,9500
22382,19,GREY,PEUGEOT,2008,USED,2019,13950,SUV,0,PETROL,2020,1,22382
52000,13,BLUE,CITROEN,DS5,USED,2013,5779,HATCHBACK,0,DIESEL,2020,7,7428
35000,67,WHITE,MERCEDES-BENZ,CLACLASS,USED,2017,18000,COUPE,0,DIESEL,2020,3,11666
69000,65,SILVER,VOLKSWAGEN,GOLFSV,USED,2015,7895,MPV,0,DIESEL,2020,5,13800
0,20,WHITE,RENAULT,CLIO,NEW,2020,16670,HATCHBACK,0,PETROL,2020,0,0
25277,67,SILVER,HYUNDAI,TUCSON,USED,2017,13999,SUV,0,DIESEL,2020,3,8425
30500,66,WHITE,TOYOTA,PRIUS+,USED,2016,21491,MPV,0,PETROLHYBRID,2020,4,7625
7844,18,BRONZE,FIAT,124SPIDER,USED,2018,12499,CONVERTIBLE,0,PETROL,2020,2,3922
37000,62,SILVER,VOLKSWAGEN,UP!,USED,2012,4695,HATCHBACK,0,PETROL,2020,8,4625
816,69,RED,KIA,CEED,USED,2020,17950,ESTATE,0,PETROL,2020,0,816
43634,17,BLACK,AUDI,A4AVANT,USED,2017,15000,ESTATE,0,DIESEL,2020,3,14544
5558,19,SILVER,CUPRA,ATECA,USED,2019,29995,SUV,0,PETROL,2020,1,5558
53000,12,SILVER,VOLKSWAGEN,TOURAN,USED,2012,8495,MPV,0,DIESEL,2020,8,6625
56000,15,BLACK,VOLKSWAGEN,TRANSPORTER,USED,2015,20500,VANS,1,DIESEL,2020,5,11200
15872,66,RED,LEXUS,RX450H,USED,2016,30450,SUV,0,PETROLHYBRID,2020,4,3968
57594,12,BLUE,LANDROVER,RANGEROVEREVOQUE,USED,2012,14995,SUV,0,DIESEL,2020,8,7199
5,70,GREY,SUBARU,LEVORG,USED,2020,29990,ESTATE,0,PETROL,2020,0,5
61000,17,BLUE,CITROEN,GRANDC4PICASSO,USED,2017,8990,MPV,0,DIESEL,2020,3,20333
35000,05,SILVER,PEUGEOT,1007,USED,2005,300,HATCHBACK,0,PETROL,2020,15,2333
1000,19,GREY,FIAT,TIPO,USED,2019,9990,HATCHBACK,0,PETROL,2020,1,1000
11867,68,BLUE,MAZDA,MAZDA3,USED,2018,14190,HATCHBACK,0,PETROL,2020,2,5933
15,20,BLUE,AUDI,SQ5,NEW,2020,51938,SUV,0,DIESEL,2020,0,15
8770,69,BLUE,BMW,3SERIES,USED,2020,28690,SALOON,0,DIESEL,2020,0,8770
47396,64,BLUE,AUDI,A5,USED,2015,12499,HATCHBACK,0,DIESEL,2020,5,9479
60452,65,WHITE,KIA,SPORTAGE,USED,2016,9795,SUV,0,DIESEL,2020,4,15113
2000,20,RED,VOLKSWAGEN,GOLF,USED,2020,19900,HATCHBACK,0,DIESEL,2020,0,2000
42676,16,WHITE,MERCEDES-BENZ,CCLASS,USED,2016,22790,SALOON,0,DIESEL,2020,4,10669
18272,17,GREY,BMW,3SERIES,USED,2017,17140,SALOON,0,DIESEL,2020,3,6090
52000,11,SILVER,PEUGEOT,207,USED,2011,3499,HATCHBACK,0,DIESEL,2020,9,5777
39000,07,BLUE,PEUGEOT,207,USED,2007,1990,HATCHBACK,0,PETROL,2020,13,3000
10500,69,WHITE,SSANGYONG,KORANDO,USED,2019,25995,SUV,0,DIESEL,2020,1,10500
123058,55,GREY,BMW,3SERIES,USED,2005,2200,SALOON,0,PETROL,2020,15,8203
32425,16,WHITE,AUDI,TT,USED,2016,16899,CONVERTIBLE,0,PETROL,2020,4,8106
98215,08,GREY,BMW,3SERIES,USED,2008,2400,SALOON,0,PETROL,2020,12,8184
23376,17,WHITE,BMW,4SERIES,USED,2017,18500,COUPE,0,DIESEL,2020,3,7792
34300,13,WHITE,VOLKSWAGEN,PASSAT,USED,2013,9450,SALOON,0,DIESEL,2020,7,4900
46000,09,BEIGE,NISSAN,MICRA,USED,2009,2295,HATCHBACK,0,PETROL,2020,11,4181
99000,58,BLACK,MINI,HATCH,USED,2008,2490,HATCHBACK,0,PETROL,2020,12,8250
26987,18,WHITE,SEAT,ATECA,USED,2018,13495,SUV,0,PETROL,2020,2,13493
23631,67,BLUE,VAUXHALL,GRANDLANDX,USED,2018,15500,SUV,0,PETROL,2020,2,11815
21212,67,BLUE,BMW,4SERIES,USED,2017,27000,COUPE,0,PETROL,2020,3,7070
18397,19,BLACK,VAUXHALL,ASTRA,USED,2019,11495,HATCHBACK,0,PETROL,2020,1,18397
74125,62,BLACK,PEUGEOT,208,USED,2012,3695,HATCHBACK,0,PETROL,2020,8,9265
89097,14,BLACK,SEAT,LEON,USED,2014,8058,ESTATE,0,DIESEL,2020,6,14849
33920,18,GREY,SUZUKI,VITARA,USED,2018,10100,SUV,0,PETROL,2020,2,16960
25644,64,BLACK,VAUXHALL,CORSA,USED,2015,6400,HATCHBACK,0,PETROL,2020,5,5128
111170,05,SILVER,VOLKSWAGEN,BEETLE,USED,2005,990,HATCHBACK,0,PETROL,2020,15,7411
70000,13,BLACK,AUDI,A8,USED,2013,13500,SALOON,0,DIESEL,2020,7,10000
24656,67,WHITE,SKODA,OCTAVIA,USED,2017,12467,HATCHBACK,0,PETROL,2020,3,8218
8500,68,WHITE,MERCEDES-BENZ,CLACLASS,USED,2018,23995,COUPE,0,DIESEL,2020,2,4250
17000,66,WHITE,FIAT,TIPO,USED,2016,7000,HATCHBACK,0,PETROL,2020,4,4250
11808,69,BLACK,BMW,1SERIES,USED,2019,31886,HATCHBACK,0,PETROL,2020,1,11808
31355,15,WHITE,VAUXHALL,CORSA,USED,2015,6999,HATCHBACK,0,PETROL,2020,5,6271
59023,66,BLUE,CITROEN,GRANDC4PICASSO,USED,2016,9650,MPV,0,DIESEL,2020,4,14755
68000,09,WHITE,MINI,HATCH,USED,2009,4600,HATCHBACK,0,DIESEL,2020,11,6181
40000,15,RED,MAZDA,MAZDA3,USED,2015,8790,SALOON,0,PETROL,2020,5,8000
21314,14,PURPLE,MERCEDES-BENZ,CLACLASS,USED,2014,16500,COUPE,0,DIESEL,2020,6,3552
1977,69,WHITE,MERCEDES-BENZ,ACLASS,USED,2019,24480,SALOON,0,PETROL,2020,1,1977
